data_structure,N,runs,median_cycles,median_instructions,ipc,median_cache_misses,median_branches,median_branch_misses,median_l1_misses,median_tlb_misses,cv_pct,stddev_cycles,ci95_cycles
Heap,3970,1000,22976,28246,1.23,11,4071,11,122,0,64.2,12227,758
CircularBuffer,3977,1000,22591,28295,1.25,8,4078,12,264,0,86.7,13172,816
HashMap,3976,1000,34489,52142,1.51,6,12029,101,5867,0,97.7,30629,1898
Trie,3962,1000,2347437,861530,0.37,66107,234063,51953,44567,45,71.0,1561607,96789
AoS,3981,1000,23281,28323,1.22,26,4082,12,1003,0,73.2,16437,1019
Deque,3967,1000,20912,44903,2.15,8,8297,16,118,0,87.3,12644,784
BTree,3970,1000,29257,47723,1.63,10,8951,167,1690,0,92.7,26454,1640
SoA,3970,1000,22906,28246,1.23,6,4071,11,124,0,66.4,11950,741
BST,3966,1000,36362,40721,1.12,10,8111,34,7426,0,104.0,40619,2518
SkipList,3973,1000,60877,28265,0.46,49,4074,12,3995,0,142.8,91941,5699
LinkedList,3980,1000,74983,28314,0.38,3,4081,12,3982,0,126.0,93470,5793
Array,3968,1000,22567,28232,1.25,3,4069,13,120,0,79.7,12578,780
SlabList,3955,1000,23651,29153,1.23,6,4201,17,136,0,61.2,11914,738
vEBTree,3972,1000,23055,28260,1.23,9,4073,12,116,0,54.5,10903,676
Deque,4002,1000,21103,45078,2.14,10,8297,15,131,0,80.3,12528,777
SoA,3998,1000,22846,28442,1.24,9,4099,12,130,0,63.4,11472,711
LinkedList,3994,1000,80589,28412,0.35,4,4095,12,4013,0,152.4,124668,7727
Array,3991,1000,23157,28393,1.23,5,4092,12,120,0,64.5,11485,712
SlabList,3992,1000,23443,29153,1.24,13,4201,17,134,0,68.2,12714,788
AoS,4012,1000,4599,28540,6.21,3,4113,12,1015,0,100.8,14576,903
BTree,4013,1000,29173,48390,1.66,9,9061,167,1736,0,106.3,26782,1660
Heap,3990,1000,22583,28386,1.26,9,4091,11,123,0,88.3,12467,773
HashMap,3995,1000,30867,52389,1.70,4,12086,69,6034,0,110.5,29054,1801
vEBTree,3988,1000,23065,28372,1.23,12,4089,13,119,0,78.6,12804,794
CircularBuffer,3994,1000,23131,28414,1.23,14,4095,12,247,0,82.0,13169,816
Vector,3987,1000,23115,28365,1.23,10,4088,12,253,0,64.3,11423,708
SkipList,4014,1000,61411,28552,0.46,81,4115,11,4036,0,131.4,82377,5106
Trie,4009,1000,2765412,858556,0.31,84298,246593,46457,37012,46,56.2,1481324,91813
RBTree,3995,1000,46232,41011,0.89,10,8169,45,7265,0,103.0,41061,2545
BST,3996,1000,44702,41021,0.92,21,8171,44,7533,0,79.4,29263,1814
Vector,4023,1000,23034,28617,1.24,8,4124,12,124,0,83.7,12303,763
SoA,4021,1000,23086,28603,1.24,4,4122,12,132,0,80.9,12915,801
HashMap,4024,1000,33108,52766,1.59,2,12173,65,6082,0,78.4,23319,1445
Trie,4026,1000,2430061,875570,0.36,64413,252416,48306,47639,31,67.7,1568218,97199
SkipList,4015,1000,61203,28559,0.47,58,4116,12,4037,0,158.9,95344,5909
BST,4039,1000,47410,41451,0.87,46,8257,37,7624,0,85.4,42864,2657
RBTree,4015,1000,54121,41211,0.76,15,8209,39,7033,0,111.2,56714,3515
BTree,4044,1000,29717,48915,1.65,21,9147,162,1797,0,111.7,28949,1794
CircularBuffer,4021,1000,23362,28603,1.22,10,4122,12,129,0,54.2,10501,651
Deque,4030,1000,21198,45218,2.13,6,8297,16,129,0,67.8,11358,704
AoS,4022,1000,23398,28610,1.22,9,4123,13,1016,0,82.6,14048,871
vEBTree,4026,1000,22964,28638,1.25,4,4127,12,123,0,72.7,11837,734
LinkedList,4030,1000,80914,28664,0.35,7,4131,13,4063,0,147.9,112592,6979
Array,4032,1000,23237,28680,1.23,7,4133,11,131,0,74.9,12599,781
Heap,4018,1000,22992,28582,1.24,7,4119,12,125,0,71.2,12446,771
SlabList,4017,1000,23741,29153,1.23,11,4201,17,132,0,58.5,11630,721
SoA,4056,1000,23382,28848,1.23,8,4157,12,129,0,51.8,10719,664
Heap,4048,1000,23350,28792,1.23,16,4149,12,192,0,79.4,12900,800
SkipList,4060,1000,61543,28874,0.47,11,4161,13,4082,0,161.2,93967,5824
SlabList,4060,1000,23658,29153,1.23,10,4201,16,141,0,67.6,12260,760
RBTree,4061,1000,45986,41671,0.91,5,8301,41,7417,0,104.6,48993,3037
BTree,4060,1000,29384,49175,1.67,6,9189,159,1803,0,108.8,25272,1566
Vector,4068,1000,23504,28932,1.23,6,4169,12,132,0,65.7,11594,719
Trie,4059,1000,2386484,866057,0.36,57788,232297,52262,44135,50,70.6,1575667,97661
HashMap,4061,1000,30817,53247,1.73,9,12284,68,6149,0,104.3,31936,1979
AoS,4075,1000,23286,28981,1.24,15,4176,12,1030,0,94.1,15518,962
CircularBuffer,4047,1000,1599,28785,18.00,4,4148,12,121,0,104.0,13699,849
vEBTree,4057,1000,23100,28855,1.25,6,4158,12,132,0,79.5,12530,777
Array,4074,1000,23405,28974,1.24,17,4175,13,140,0,82.1,13622,844
BST,4057,1000,2103,41631,19.80,4,8293,42,7673,0,136.5,43609,2703
Deque,4067,1000,20966,45403,2.17,3,8297,14,127,0,70.5,10866,673
LinkedList,4066,1000,83073,28916,0.35,7,4167,12,4113,0,152.2,121808,7550
SlabList,4079,1000,23575,29153,1.24,18,4201,16,132,0,84.3,13286,824
SkipList,4100,1000,64447,29154,0.45,65,4201,13,4122,0,135.9,94093,5832
Vector,4090,1000,23145,29086,1.26,5,4191,13,117,0,90.7,12590,780
AoS,4099,1000,23549,29149,1.24,8,4200,11,1036,0,83.2,16012,992
Trie,4098,1000,2523492,846128,0.34,59357,251824,53550,44459,64,65.0,1576588,97718
vEBTree,4087,1000,23555,29065,1.23,15,4188,12,112,0,77.5,12435,771
Deque,4079,1000,21065,45463,2.16,4,8297,13,118,0,59.0,10752,666
BTree,4077,1000,2258,49360,21.86,8,9225,151,1809,0,138.2,34240,2122
RBTree,4102,1000,56871,42081,0.74,7,8383,41,7202,0,90.5,48959,3034
BST,4083,1000,47203,41891,0.89,8,8345,31,7686,0,110.3,43204,2678
LinkedList,4097,1000,89216,29133,0.33,29,4198,13,4154,0,126.9,105748,6554
SoA,4075,1000,23515,28981,1.23,3,4176,12,128,0,73.0,12745,790
CircularBuffer,4083,1000,23350,29037,1.24,4,4184,12,134,0,74.8,12644,784
Array,4091,1000,23312,29093,1.25,4,4192,12,135,0,74.4,11880,736
HashMap,4080,1000,27478,53494,1.95,15,12341,65,4527,0,95.8,30891,1915
Heap,4087,1000,23483,29065,1.24,7,4188,12,123,0,81.9,12569,779
Vector,4119,1000,23374,29289,1.25,4,4220,12,136,0,83.9,12865,797
SoA,4109,1000,23506,29219,1.24,11,4210,12,134,0,73.8,12445,771
vEBTree,4113,1000,23316,29247,1.25,7,4214,12,149,0,84.8,12749,790
Heap,4127,1000,23743,29345,1.24,10,4228,12,137,0,72.9,11997,744
BST,4118,1000,40192,42241,1.05,4,8415,37,7761,0,106.1,34030,2109
SlabList,4107,1000,28854,36328,1.26,6,5226,19,212,0,77.0,15330,950
BTree,4111,1000,29599,49798,1.68,3,9305,156,1816,0,113.3,26241,1626
SkipList,4106,1000,65139,29196,0.45,27,4207,12,4128,0,144.7,98285,6092
Array,4109,1000,23921,29219,1.22,26,4210,12,125,0,67.5,13366,828
RBTree,4135,1000,64320,42411,0.66,10,8449,40,7520,0,77.9,50403,3124
AoS,4115,1000,23647,29261,1.24,14,4216,12,1040,0,98.2,17220,1067
CircularBuffer,4123,1000,23516,29317,1.25,12,4224,12,129,0,70.1,12205,756
HashMap,4110,1000,30740,53884,1.75,46,12431,75,5003,0,93.6,29653,1838
Trie,4106,1000,2458883,858656,0.35,68750,257379,53725,41298,53,66.8,1582238,98068
Deque,4107,1000,27247,51756,1.90,9,10346,18,143,0,86.0,16514,1024
LinkedList,4132,1000,77076,29378,0.38,2,4233,14,4403,0,131.0,81411,5046
SoA,4135,1000,23768,29401,1.24,0,4236,12,139,0,63.3,12386,768
CircularBuffer,4160,1000,23566,29576,1.26,3,4261,13,138,0,81.6,12935,802
SlabList,4144,1000,29265,36328,1.24,12,5226,18,224,0,70.6,15226,944
LinkedList,4146,1000,82523,29476,0.36,29,4247,12,4174,0,152.1,129229,8010
vEBTree,4145,1000,23670,29471,1.25,7,4246,12,132,0,62.7,12257,760
SkipList,4160,1000,63618,29574,0.46,4,4261,12,4183,0,135.6,95449,5916
RBTree,4151,1000,43310,42571,0.98,3,8481,40,7531,0,104.7,48504,3006
BST,4148,1000,36602,42541,1.16,1,8475,40,7801,0,114.4,45891,2844
BTree,4163,1000,30022,50621,1.69,12,9441,149,1895,0,105.4,26345,1633
Vector,4143,1000,23752,29457,1.24,8,4244,13,133,0,70.1,12303,763
AoS,4165,1000,24463,29611,1.21,1,4266,12,1052,0,72.9,17385,1078
Heap,4156,1000,23696,29548,1.25,4,4257,13,99,0,73.2,12762,791
Deque,4158,1000,27251,52011,1.91,6,10346,19,128,0,78.2,16238,1006
HashMap,4153,1000,28697,54443,1.90,6,12560,47,6461,0,101.8,31687,1964
Trie,4162,1000,2490185,893520,0.36,59369,252752,56232,43755,32,71.5,1761867,109202
Array,4151,1000,23772,29513,1.24,2,4252,13,133,0,67.1,11997,744
SlabList,4180,1000,29306,36328,1.24,24,5226,18,217,0,69.0,16357,1014
Trie,4172,1000,2422347,943825,0.39,40744,254764,57048,49459,40,79.1,1741895,107964
Array,4195,1000,23947,29821,1.25,6,4296,11,130,0,60.0,12166,754
CircularBuffer,4188,1000,24181,29772,1.23,7,4289,12,144,0,75.8,13214,819
Heap,4180,1000,24180,29716,1.23,2,45,12,144,0,45.5,9766,605
AoS,4191,1000,24138,29793,1.23,10,4292,12,1059,0,79.1,16647,1032
BST,4183,1000,46625,42891,0.92,5,8545,43,7880,0,97.4,44284,2745
vEBTree,4170,1000,23854,29646,1.24,4,4271,12,130,0,66.5,12267,760
BTree,4185,1000,30772,50921,1.65,9,9493,155,1899,0,109.5,34154,2117
SoA,4181,1000,24098,29723,1.23,4,4282,12,141,0,71.2,12200,756
Deque,4179,1000,26547,52116,1.96,2,10346,17,145,0,93.3,14299,886
SkipList,4178,1000,64370,29700,0.46,5,4279,11,4199,0,129.4,94785,5875
LinkedList,4187,1000,88979,29763,0.33,14,4288,13,4270,0,164.1,137881,8546
HashMap,4188,1000,32629,54898,1.68,8,12665,109,5335,0,122.3,37067,2297
Vector,4174,1000,24160,29674,1.23,15,4275,13,146,0,74.9,13076,810
RBTree,4177,1000,46115,42831,0.93,14,8533,38,7403,0,115.8,66699,4134
HashMap,4200,1000,40919,55054,1.35,9,12701,126,5134,0,119.9,57476,3562
Deque,4218,1000,27267,52311,1.92,2,10346,15,139,0,72.7,15117,937
SoA,4195,1000,24235,29821,1.23,11,4296,13,138,0,62.7,12069,748
vEBTree,4224,1000,24350,30024,1.23,6,4325,12,143,0,57.9,11832,733
LinkedList,4212,1000,91672,29938,0.33,18,4313,12,4258,0,140.2,127929,7929
BST,4211,1000,50439,43171,0.86,8,8601,39,7714,0,115.4,48031,2977
Vector,4209,1000,24317,29919,1.23,17,4310,12,158,0,69.4,12946,802
BTree,4222,1000,30439,51521,1.69,0,9591,165,1955,0,125.4,33292,2063
AoS,4203,1000,24031,29877,1.24,4,4304,12,1062,0,100.1,17433,1080
Array,4199,1000,23953,29849,1.25,7,4300,13,138,0,85.4,13725,851
SlabList,4198,1000,29003,36328,1.25,2,5226,19,198,0,66.7,15432,956
RBTree,4225,1000,52059,43311,0.83,0,8629,47,7697,0,142.8,73791,4574
SkipList,4221,1000,64368,30001,0.47,0,4322,12,4243,0,152.1,109901,6812
Trie,4204,1000,2519688,915701,0.36,48980,268932,58064,39984,27,72.7,1751121,108536
Heap,4224,1000,23943,30024,1.25,4,4325,12,146,0,78.2,13489,836
CircularBuffer,4220,1000,24189,29996,1.24,4,4321,12,132,0,78.4,13068,810
HashMap,4239,1000,32253,55561,1.72,3,12818,80,4,0,94.7,32596,2020
SoA,4243,1000,24184,30157,1.25,4,4344,12,149,0,70.6,13048,809
vEBTree,4232,1000,23987,30080,1.25,4,4333,13,140,0,78.1,13247,821
SlabList,4251,1000,28933,36328,1.26,5,5226,17,223,0,71.3,14791,917
BST,4240,1000,43873,43461,0.99,6,8659,44,8020,0,141.8,57872,3587
Deque,4245,1000,26777,52446,1.96,4,10346,17,144,0,90.5,16192,1004
SkipList,4232,1000,65045,30078,0.46,3,4333,13,4254,0,109.1,65474,4058
Heap,4245,1000,24265,30171,1.24,7,4346,12,139,0,87.0,14259,884
RBTree,4228,1000,53921,43341,0.80,3,8635,47,7647,0,117.7,73360,4547
Trie,4237,1000,2504471,925415,0.37,61420,264067,53052,43585,50,76.3,1794103,111200
Vector,4237,1000,24275,30115,1.24,1,4338,12,127,0,74.5,13439,833
BTree,4227,1000,31026,51591,1.66,7,9603,159,1954,0,107.5,31993,1983
AoS,4254,1000,24274,30234,1.25,27,4355,13,1074,0,98.0,17656,1094
CircularBuffer,4232,1000,23968,30080,1.26,2,4333,12,138,0,86.0,13361,828
Array,4243,1000,24420,30157,1.23,2,4344,12,145,0,77.6,13547,840
LinkedList,4237,1000,86111,30113,0.35,4,4338,14,4270,0,146.8,144423,8951
AoS,4270,1000,24327,30346,1.25,12,4371,12,1078,0,102.7,18688,1158
BTree,4258,1000,30662,52070,1.70,4,9683,151,2010,0,107.1,23939,1484
BST,4273,1000,48615,43807,0.90,2,8725,45,8106,0,108.9,40563,2514
Heap,4273,1000,24587,30367,1.24,9,4374,13,144,0,61.2,12408,769
LinkedList,4272,1000,80577,30358,0.38,9,4373,13,4312,0,206.2,186978,11589
vEBTree,4276,1000,24469,30388,1.24,5,4377,12,145,0,80.8,13290,824
SkipList,4284,1000,64739,30442,0.47,4,4385,13,4307,0,138.1,80789,5007
RBTree,4277,1000,49062,43847,0.89,4,8733,47,7664,0,118.9,62618,3881
Trie,4258,1000,2899462,911746,0.31,75468,213985,50877,34637,77,58.1,1683762,104361
SlabList,4278,1000,29180,36328,1.24,22,5226,18,210,0,56.2,13536,839
Vector,4264,1000,24179,30304,1.25,15,4365,12,146,0,91.2,13622,844
Deque,4283,1000,26892,52636,1.96,18,10346,16,146,0,89.4,14032,870
Array,4285,1000,24205,30451,1.26,7,4386,12,146,0,90.6,13280,823
SoA,4261,1000,1655,30283,18.30,4,4362,12,145,0,101.8,14219,881
HashMap,4255,1000,30872,55769,1.81,6,12866,78,6571,0,98.1,29959,1857
CircularBuffer,4259,1000,24533,30269,1.23,2,4360,13,131,0,62.4,12701,787
RBTree,4310,1000,53297,44177,0.83,1,8799,42,7848,0,106.4,48013,2976
AoS,4287,1000,24498,30465,1.24,20,4388,11,1084,0,101.7,20355,1262
vEBTree,4287,1000,24295,30465,1.25,8,4388,12,139,0,85.2,13144,815
SoA,4287,1000,24287,30465,1.25,3,4388,13,139,0,90.6,14567,903
CircularBuffer,4315,1000,24380,30661,1.26,4,4416,13,146,0,91.5,13769,853
Array,4312,1000,24778,30640,1.24,4,4413,12,179,0,73.3,13909,862
BTree,4286,1000,31278,52450,1.68,3,9749,148,2002,0,96.7,25355,1572
Deque,4304,1000,1432,52741,36.83,6,10346,17,148,0,110.0,16641,1031
Vector,4304,1000,24309,30584,1.26,3,4405,12,143,0,87.2,13594,843
LinkedList,4314,1000,93697,30652,0.33,4,4415,13,4415,0,132.5,118643,7354
SlabList,4313,1000,28949,36328,1.25,2,5226,19,218,0,72.3,14566,903
BST,4314,1000,49343,44217,0.90,3,8807,38,8173,0,90.7,38092,2361
Trie,4286,1000,2477085,959563,0.39,50784,267330,56256,50129,26,76.1,1720558,106641
SkipList,4311,1000,65702,30631,0.47,0,4412,12,4332,0,144.5,77665,4814
HashMap,4293,1000,30276,56263,1.86,9,12980,89,5475,0,135.2,45448,2817
Heap,4292,1000,2767,30500,11.02,6,4393,13,140,0,98.5,13802,855
SoA,4322,1000,24619,30710,1.25,4,4423,12,141,0,81.6,13516,838
Trie,4342,1000,2627763,927710,0.35,58372,266242,48066,45127,59,70.0,1818242,112696
RBTree,4330,1000,61080,44377,0.73,9,8839,42,7534,0,96.6,63085,3910
HashMap,4340,1000,7733,56874,7.35,5,13121,99,6555,0,143.7,44167,2737
BTree,4335,1000,31528,53214,1.69,3,9875,148,2062,0,93.8,29485,1828
SkipList,4323,1000,66706,30715,0.46,1,4424,11,4344,0,158.2,104837,6498
vEBTree,4321,1000,24548,30703,1.25,9,4422,13,118,0,70.1,12852,797
CircularBuffer,4330,1000,24511,30766,1.26,0,4431,12,145,0,76.7,12747,790
Array,4324,1000,24531,30724,1.25,6,4425,12,136,0,71.0,13835,857
AoS,4344,1000,24702,30864,1.25,11,4445,13,1096,0,89.8,16747,1038
Deque,4339,1000,26710,52916,1.98,9,10346,19,136,0,86.8,16225,1006
LinkedList,4338,1000,83416,30820,0.37,1,4439,11,4404,0,162.7,140671,8719
SlabList,4320,1000,29169,36328,1.25,2,5226,19,210,0,63.8,14775,916
BST,4323,1000,40849,44307,1.08,4,8825,40,8161,0,130.1,59818,3708
Heap,4345,1000,24851,30871,1.24,4,4446,13,142,0,63.6,12345,765
Vector,4342,1000,25029,30850,1.23,1,4443,13,131,0,67.8,13011,806
Vector,4367,1000,25105,31025,1.24,3,4468,13,130,0,62.8,12977,804
Deque,4355,1000,27138,52996,1.95,4,10346,15,155,0,66.9,14556,902
SkipList,4371,1000,66656,31051,0.47,1,4472,11,4393,0,156.3,105369,6531
Trie,4366,1000,2543918,916428,0.36,63930,268476,54085,49584,56,77.1,1835349,113756
HashMap,4359,1000,30694,57121,1.86,6,13178,83,5670,0,116.5,29489,1828
vEBTree,4369,1000,24855,31039,1.25,3,4470,12,158,0,52.6,11504,713
SoA,4345,1000,24696,30871,1.25,9,4446,12,156,0,75.4,13393,830
BTree,4359,1000,31221,53614,1.72,5,9939,133,2078,0,109.8,34639,2147
BST,4362,1000,47563,44697,0.94,6,8903,40,8198,0,116.4,42425,2630
LinkedList,4361,1000,90471,30981,0.34,14,4462,11,4453,0,154.2,124236,7700
AoS,4347,1000,24924,30885,1.24,3,4448,12,1094,0,98.6,20531,1273
Array,4358,1000,24754,30962,1.25,0,4459,12,148,0,64.7,12197,756
RBTree,4373,1000,53155,44807,0.84,3,8925,42,7838,0,126.4,61222,3795
CircularBuffer,4352,1000,24778,30920,1.25,5,4453,11,145,0,66.4,12212,757
SlabList,4357,1000,28977,36328,1.25,0,5226,18,221,0,72.6,14989,929
Heap,4361,1000,1192,30983,25.99,3,4462,12,156,0,114.9,13754,852
Trie,4378,1000,2645529,921244,0.35,55308,262026,50506,46436,60,68.5,1730907,107283
CircularBuffer,4375,1000,25136,31081,1.24,14,4476,13,160,0,78.5,14246,883
Heap,4398,1000,24938,31242,1.25,11,4499,13,140,0,67.6,12698,787
Array,4396,1000,25416,31228,1.23,12,4497,12,144,0,63.4,13050,809
RBTree,4387,1000,50591,44947,0.89,4,8953,43,7883,0,122.2,60716,3763
AoS,4400,1000,25651,31256,1.22,5,4501,12,1110,0,66.5,16090,997
Vector,4392,1000,25204,31200,1.24,2,4493,13,147,0,66.8,12582,780
HashMap,4390,1000,33633,57524,1.71,4,13271,70,6729,0,73.2,24657,1528
LinkedList,4379,1000,86727,31107,0.36,5,4480,13,4454,0,114.1,96262,5966
SkipList,4399,1000,69823,31247,0.45,30,4500,12,4424,0,130.2,106748,6616
BTree,4402,1000,32039,54296,1.69,30,10051,144,2127,0,112.9,30994,1921
vEBTree,4388,1000,25574,31172,1.22,22,4489,12,181,0,70.5,14596,905
BST,4379,1000,45993,44867,0.98,22,8937,42,8262,0,108.3,46819,2902
SoA,4405,1000,24998,31291,1.25,4,4506,12,147,0,68.9,12679,786
SlabList,4404,1000,28942,36328,1.26,23,5226,18,3,0,68.0,14612,906
Deque,4392,1000,27011,53181,1.97,4,10346,18,156,0,63.0,13379,829
Vector,4422,1000,25115,31410,1.25,6,4523,12,151,0,65.9,12582,780
Heap,4407,1000,25339,31305,1.24,2,4508,12,172,0,79.4,13793,855
Trie,4435,1000,2586516,906739,0.35,71738,264751,41170,50829,95,70.0,1678369,104026
SoA,4406,1000,24976,31298,1.25,10,4507,13,151,0,77.6,14025,869
AoS,4420,1000,25523,31396,1.23,14,4521,12,1116,0,88.4,20930,1297
vEBTree,4426,1000,25371,31438,1.24,2,4527,12,160,0,61.9,12971,804
CircularBuffer,4405,1000,25025,31291,1.25,5,4506,12,145,0,67.1,12164,754
Deque,4432,1000,26990,53381,1.98,19,10346,16,156,0,64.7,13434,833
BTree,4425,1000,32062,54600,1.70,1,10105,142,2148,0,98.0,32143,1992
SkipList,4423,1000,68106,31415,0.46,8,4524,13,4446,0,126.4,88376,5478
BST,4425,1000,21600,45327,2.10,4,9029,40,8374,0,146.1,56744,3517
HashMap,4415,1000,46393,57849,1.25,16,13346,114,6204,0,106.8,44117,2734
LinkedList,4427,1000,86137,31443,0.37,2,4528,12,4479,0,112.6,117016,7253
RBTree,4414,1000,56633,45217,0.80,6,9007,39,7871,0,116.8,67604,4190
Array,4420,1000,25178,31396,1.25,7,4521,12,165,0,81.1,14102,874
SlabList,4415,1000,29245,36328,1.24,23,5226,18,221,0,67.1,14802,917
HashMap,4456,1000,51232,58382,1.14,33,13469,287,6716,0,134.6,66639,4130
LinkedList,4456,1000,93686,31646,0.34,19,4557,13,4564,0,153.2,145736,9033
Deque,4435,1000,26881,53396,1.99,4,10346,18,9,0,66.7,14104,874
SoA,4452,1000,25408,31620,1.24,8,4553,11,153,0,79.1,13653,846
Vector,4446,1000,25498,31578,1.24,9,4547,13,159,0,74.9,13282,823
SlabList,4441,1000,29267,36328,1.24,4,3643,18,216,0,53.0,13262,822
SkipList,4452,1000,68613,31618,0.46,60,4553,12,4478,0,144.8,107489,6662
AoS,4459,1000,2197,31669,14.41,56,4560,12,1126,0,110.9,19135,1186
Array,4439,1000,25497,31529,1.24,4,4540,12,179,0,76.3,13730,851
RBTree,4438,1000,54678,45457,0.83,6,9055,41,7649,0,130.7,77556,4807
BST,4452,1000,40540,45597,1.12,6,9083,37,8306,0,118.3,47974,2973
BTree,4437,1000,32429,54777,1.69,10,10135,147,2142,0,89.1,27184,1685
Trie,4453,1000,2701221,903003,0.33,60429,246807,56697,49947,60,64.8,1654450,102544
vEBTree,4438,1000,25196,31522,1.25,4,4539,13,158,0,86.8,14891,923
Heap,4435,1000,2257,31501,13.96,1,4536,12,155,0,98.5,13959,865
CircularBuffer,4452,1000,25684,31620,1.23,14,4553,12,149,0,70.1,13617,844
vEBTree,4490,1000,25837,31886,1.23,4,4591,12,176,0,76.6,14753,914
LinkedList,4492,1000,88016,31898,0.36,26,4593,14,4616,0,164.3,153861,9536
SoA,4465,1000,25628,31711,1.24,4,4566,13,153,0,67.9,13546,840
Deque,4473,1000,26630,53586,2.01,6,10346,16,164,0,76.5,14155,877
Array,4469,1000,25327,31739,1.25,2,4570,12,163,0,86.2,13617,844
Heap,4478,1000,25665,31802,1.24,6,4579,13,157,0,73.1,13677,848
SkipList,4493,1000,69071,31905,0.46,29,4594,12,4517,0,138.2,81282,5038
SlabList,4471,1000,28831,36328,1.26,8,5226,18,335,0,90.7,16004,992
RBTree,4488,1000,73399,45957,0.63,29,9155,36,6128,0,112.2,82379,5106
BST,4468,1000,53777,45757,0.85,18,9115,39,8237,0,103.3,54715,3391
Trie,4468,1000,2560435,880509,0.34,72964,266028,50487,45083,105,69.9,1649886,102261
Vector,4489,1000,25627,31879,1.24,4,4590,13,140,0,74.2,13589,842
CircularBuffer,4494,1000,25512,31914,1.25,2,4595,12,161,0,86.1,13952,865
HashMap,4493,1000,1947,58863,30.23,9,13580,67,6675,0,131.6,36094,2237
BTree,4476,1000,32592,55418,1.70,2,10239,147,2219,0,107.4,35340,2190
AoS,4480,1000,25262,31816,1.26,4,4581,12,1134,0,103.9,17517,1086
vEBTree,4519,1000,25964,32089,1.24,5,4620,10,146,0,58.1,12428,770
Vector,4513,1000,25650,32047,1.25,13,4614,12,160,0,86.0,15185,941
SlabList,4499,1000,29301,36328,1.24,7,5226,18,221,0,56.7,13870,860
BST,4510,1000,45840,46177,1.01,4,9199,41,8513,0,108.2,46773,2899
RBTree,4524,1000,56531,46317,0.82,1,9227,42,8151,0,114.5,65188,4040
HashMap,4497,1000,40221,58915,1.46,6,13592,151,6683,0,111.4,39152,2427
Array,4512,1000,25599,32040,1.25,16,4613,13,163,0,74.6,13327,826
SkipList,4504,1000,69278,31982,0.46,4,4605,12,4527,0,118.9,86443,5358
AoS,4510,1000,25813,32026,1.24,3,4611,13,1139,0,85.9,16799,1041
Trie,4521,1000,2896213,895672,0.31,62980,252061,56645,44483,107,57.9,1671659,103610
LinkedList,4509,1000,100099,32017,0.32,14,4610,13,4605,0,140.3,156900,9725
SoA,4509,1000,25591,32019,1.25,5,4610,12,168,0,74.1,13661,847
Heap,4497,1000,25626,31935,1.25,6,4598,13,157,0,73.6,13619,844
Deque,4508,1000,26805,53761,2.01,26,10346,17,169,0,69.9,14314,887
BTree,4505,1000,32189,55925,1.74,4,10319,147,2260,0,106.2,26526,1644
CircularBuffer,4522,1000,25632,32110,1.25,9,4623,13,162,0,85.0,13642,846
LinkedList,4553,1000,91150,32325,0.35,9,4654,13,4623,0,112.6,117484,7282
Array,4544,1000,25662,32264,1.26,4,4645,13,166,0,91.2,14569,903
RBTree,4529,1000,60549,46367,0.77,6,9237,43,8050,0,110.1,61627,3820
SkipList,4554,1000,72722,32332,0.44,221,4655,12,4579,0,101.8,59663,3698
AoS,4530,1000,26129,32166,1.23,72,4631,12,1144,0,82.5,14440,895
Heap,4536,1000,26128,32208,1.23,14,4637,12,191,0,73.5,13064,810
vEBTree,4548,1000,25697,32292,1.26,7,4649,13,176,0,88.1,14677,910
SoA,4552,1000,25762,32320,1.25,1,4653,13,170,0,79.3,13661,847
Deque,4548,1000,26981,53961,2.00,7,10346,17,168,0,61.3,14094,874
SlabList,4537,1000,29033,36328,1.25,3,5226,18,222,0,78.0,15936,988
Vector,4545,1000,26087,32271,1.24,6,4646,13,161,0,64.0,12925,801
BST,4547,1000,58575,46547,0.79,4,9273,37,8604,0,102.4,47397,2938
CircularBuffer,4533,1000,25915,32187,1.24,7,4634,12,171,0,80.8,14504,899
HashMap,4540,1000,38958,59474,1.53,6,13721,156,6248,0,115.1,45736,2835
Trie,4533,1000,2615286,924540,0.35,82197,259591,51449,49743,113,70.7,1707666,105842
BTree,4549,1000,33407,56617,1.69,16,10433,140,2326,0,118.8,38630,2394
Trie,4565,1000,2653762,913112,0.34,72376,260376,55281,46788,84,68.7,1694457,105024
CircularBuffer,4576,1000,26282,32488,1.24,4,4677,11,160,0,58.5,13092,811
vEBTree,4583,1000,25992,32537,1.25,4,4684,13,157,0,60.1,12687,786
AoS,4555,1000,26422,32341,1.22,47,4656,13,1151,0,91.2,20074,1244
HashMap,4575,1000,52985,59929,1.13,6,13826,144,6311,0,120.3,50930,3157
Vector,4561,1000,26336,32383,1.23,6,4662,12,156,0,65.2,13862,859
BTree,4561,1000,34900,56877,1.63,22,10471,153,2383,0,110.2,36447,2259
BST,4561,1000,48498,46687,0.96,38,9301,39,8552,0,110.9,53701,3328
RBTree,4564,1000,61944,46717,0.75,9,9307,41,7847,0,85.9,54619,3385
Heap,4555,1000,25992,32341,1.24,11,4656,13,168,0,80.4,14025,869
SkipList,4559,1000,70100,32367,0.46,7,4660,14,4583,0,136.5,110547,6852
Deque,4559,1000,26431,54016,2.04,3,10346,19,177,0,85.6,14889,923
